,user,item,rating,timestamp
79518,495,551,3.5,1458635579
43745,292,6753,4.0,1265679725
63649,414,4246,4.0,1073681635
51964,337,832,4.0,860255929
39801,274,3646,2.5,1171829693
88110,567,141668,0.5,1525290011
85149,553,2231,5.0,1219563316
49694,318,90769,4.0,1414782929
63376,414,3271,5.0,961517682
32388,221,1610,3.0,1111175981
59912,387,5156,2.5,1189233388
81059,513,457,4.5,1159980582
42122,288,21,4.0,975693063
36861,249,45672,4.5,1353800887
73954,474,3038,4.0,1189990819
44602,298,1210,4.5,1447585006
6950,47,2407,2.0,1496206799
3002,20,899,4.0,1054147395
14399,91,2081,3.0,1112713827
55997,370,112,3.5,1159161782
29355,201,2302,5.0,939227524
16380,105,4299,3.0,1446749880
80903,510,2795,3.5,1141159220
57017,380,1125,4.0,1494804195
95516,600,2746,3.5,1237713198
10600,68,1457,3.5,1305150702
45816,304,924,4.0,891172958
96017,602,246,3.0,840876228
72441,468,317,3.0,831400519
53107,351,5989,4.0,1326106763
8216,57,1242,4.0,965799473
86758,561,2423,4.5,1491094687
31237,217,2046,3.0,955942041
100713,610,114670,3.5,1493848544
30200,211,1831,3.0,1350911987
24229,168,265,4.5,1306793369
81212,514,2087,4.0,1533872830
65862,424,69122,3.5,1457844138
96413,603,1273,4.0,953927787
16544,105,27706,3.0,1447538161
97745,606,2312,4.0,1171408409
36396,249,267,3.5,1401041033
77285,483,435,2.5,1178293968
89824,582,84954,3.0,1446794073
15275,99,281,5.0,829828006
59913,387,5255,1.5,1123041843
71291,456,810,3.0,856883540
10125,66,1952,5.0,1113188495
85580,555,2134,4.0,978822796
80712,509,68793,3.0,1435997204
29084,200,3793,4.0,1229885786
91060,590,5481,1.5,1258417879
93626,599,3270,3.5,1498501626
82643,525,527,4.0,1476481327
78124,484,4989,4.0,1342368932
65496,420,2683,4.5,1218207254
69304,448,4153,2.0,1068491368
8639,59,648,5.0,953609356
20096,132,3186,4.5,1157997280
89194,577,2640,4.0,945965795
92628,599,9,1.5,1498504960
89983,584,593,4.0,834987643
89734,580,45720,3.5,1167789707
85622,555,2371,3.0,978822017
47557,307,34534,3.5,1211305572
36152,246,83613,4.0,1354124387
38256,263,377,3.0,940384880
29813,203,7458,4.5,1390095116
62540,414,551,4.0,961438292
86031,559,316,3.0,845475863
85320,555,216,3.0,978747041
70929,453,1485,4.0,1005967049
85533,555,1884,3.0,980124315
38408,263,6299,3.5,1090948238
68973,448,2090,4.0,1019126736
90518,590,2,2.5,1258420835
79178,490,44191,3.5,1324371162
86131,560,97,4.0,1469653182
74153,474,3844,2.5,1060104337
60255,387,55820,4.5,1206858015
41013,276,1042,5.0,858351088
2631,19,1971,3.0,965705347
6842,45,5528,5.0,1034343599
88571,572,1198,4.0,945888912
46609,305,163985,4.5,1494169748
31104,217,1287,3.0,955941925
54372,357,4034,3.5,1348610130
7708,51,4971,4.0,1230931950
60723,391,3793,2.0,1032647604
93491,599,2717,3.0,1498521926
44130,294,1374,4.0,966633825
26435,182,2115,4.0,1054783847
74683,474,6911,3.5,1067266116
55984,369,40583,3.0,1237081747
86398,560,38095,4.0,1469674290
81280,514,3253,4.0,1533954291
54316,357,2329,4.0,1348610472
49239,318,4612,4.5,1416086034
33479,226,8528,4.0,1096419718
31938,219,31221,0.5,1198782845
71417,459,5618,5.0,1520233615
28785,199,2875,2.0,940373078
29135,200,5377,3.5,1229877074
55892,369,1093,4.0,1237082928
15249,99,23,4.0,829828005
87031,561,95875,2.5,1491091728
97093,604,261,4.0,832080111
6896,46,288,3.0,834787967
12002,73,122892,5.0,1464282953
45299,298,87298,1.5,1458466914
67532,437,608,5.0,859721015
86480,560,68237,4.0,1469652491
14250,91,784,3.5,1112712276
77063,481,986,3.0,895844838
75785,477,4973,4.5,1200939429
80768,509,91266,2.5,1435998018
51230,331,4446,2.0,1537158284
83147,526,51255,4.5,1502133592
57043,380,1256,4.0,1494804191
46953,307,1345,4.0,1186087614
81270,514,3016,3.0,1533874613
72167,464,78105,2.5,1325590568
40531,274,73929,3.5,1293218047
44801,298,4340,1.5,1449593004
95575,600,3269,2.5,1237713846
4169,27,3033,2.0,965151190
92200,597,368,4.0,941729483
1723,17,1967,4.0,1305696313
86220,560,2701,3.0,1469650085
71036,453,3174,4.0,1005967003
23735,162,590,4.0,836488863
34680,232,64622,4.0,1241824328
28955,200,367,3.5,1229886978
69577,448,7150,3.5,1125857591
44553,298,260,4.0,1447516841
19043,122,71535,4.5,1461561508
61251,401,72737,3.5,1510450457
96615,603,2240,4.0,953928361
96063,602,457,5.0,840875558
93535,599,2932,3.0,1498521672
68086,438,7175,2.5,1105664794
57715,380,45499,4.0,1493419967
44072,294,785,3.0,966595774
64041,414,5943,2.5,1065538378
80653,509,48997,3.0,1435995388
56335,372,1387,5.0,874416544
11116,68,6708,3.5,1158533308
50395,325,3421,3.0,1039397698
38023,260,1639,2.0,1109409371
66346,427,5506,3.0,1053070199
64294,414,7451,4.0,1098713049
70156,448,103819,3.0,1405881505
3782,23,29,4.0,1107341574
28790,199,2943,4.0,940543988
28135,195,1218,1.0,974707220
13081,84,14,4.0,857653349
71585,462,708,1.0,1123892466
21616,140,7143,3.5,1075154237
81032,512,442,3.0,841449636
38974,268,1958,2.0,940181044
97929,606,3812,4.0,1171365524
3843,23,1859,3.5,1107163015
35659,240,420,4.0,849122324
56016,370,1196,2.5,1159162861
54388,357,4848,4.0,1348610020
42925,288,4890,4.0,1040669951
50621,326,146656,3.5,1463936216
36077,246,7153,5.0,1354126589
53061,351,356,4.5,1326062543
17351,111,2987,3.5,1517441437
46011,305,1136,2.5,1463437043
1866,18,1221,5.0,1460242083
19271,125,2600,5.0,1474294595
99290,608,4874,3.0,1117503266
20506,135,2321,2.0,1009694854
88494,571,2655,2.0,966901253
71917,462,64839,4.0,1266808960
36370,248,176371,2.5,1534591786
48267,313,377,2.0,1030476323
77232,483,29,5.0,1181495581
56686,377,1214,5.0,1340343421
3645,21,139915,2.5,1441393919
50807,328,3175,1.5,1494210896
33368,226,4477,2.5,1096419758
60730,391,3994,1.0,1030826998
76542,480,2872,3.0,1179161677
26814,182,4727,3.5,1075765339
35179,236,1345,3.0,943013896
71970,462,134214,4.0,1478402160
10148,66,2316,3.5,1113188714
91595,594,1835,5.0,1108973341
48279,313,589,5.0,1030474705
93463,599,2606,3.0,1498525890
517,5,21,4.0,847435238
4444,28,4226,3.5,1234337963
67768,438,2394,3.0,1105670207
2034,18,8361,3.0,1455231973
57506,380,6541,4.0,1494267362
99893,610,5275,1.5,1479542237
74057,474,3393,2.0,1046984498
13515,88,4262,4.5,1331421968
52692,345,3534,4.5,1342827387
86403,560,41285,4.0,1469650777
42343,288,1320,2.0,975692141
36288,247,72998,2.0,1467644134
81986,520,253,4.0,1326609226
70235,448,111680,1.5,1446485804
82368,522,76060,4.5,1297482627
12488,79,1197,4.0,975282009
77224,483,5,2.5,1327277284
75757,477,4214,4.0,1200944755
27596,187,1215,4.0,1161850031
61721,409,296,5.0,969059543
13517,88,4963,4.5,1331421775
30768,216,1198,5.0,974733351
29570,202,1580,4.0,974921336
49643,318,81564,4.0,1325867483
56375,373,44,1.0,846830190
26786,182,4367,1.5,1063646210
57313,380,3639,3.0,1494804568
16889,105,147300,5.0,1526207029
24378,169,1030,3.5,1059427794
15339,100,838,4.5,1100184279
11220,68,30810,2.5,1180916441
19080,122,96728,5.0,1461563036
5293,35,590,5.0,830940157
530,5,265,3.0,847435129
56030,370,1732,1.0,1159162796
52047,339,1214,4.0,1460868485
13104,84,147,4.0,858771818
60992,395,380,3.0,841503395
28739,199,2028,4.0,940372462
53366,352,55282,4.5,1493675018
17295,111,1282,4.0,1518661649
83467,531,593,5.0,1032961647
33371,226,4544,4.0,1095695342
39279,274,223,4.0,1171756019
85393,555,788,4.0,978841913
4914,31,1240,4.0,850467408
70297,448,117895,1.0,1476616373
20339,135,32,5.0,1009691695
88855,573,7143,4.0,1186589794
57199,380,2528,3.0,1494804272
51813,335,318,5.0,1261542349
3912,24,552,3.5,1458941837
82648,525,593,3.5,1476481468
5241,34,5146,3.0,1163954882
94878,599,95499,4.0,1519132821
14279,91,1129,5.0,1112716825
13152,84,348,5.0,858771818
60803,392,2694,4.0,1027524346
65924,425,368,3.5,1085477749
21812,141,32587,2.5,1513130341
61215,401,4016,4.5,1510449289
30726,216,104,2.0,975212514
3366,21,5266,1.0,1468113551
19438,125,92259,4.0,1474283757
11579,68,96110,3.0,1346109730
45041,298,38038,3.0,1447598541
22803,156,1213,4.0,1106855028
47888,309,3101,2.5,1086563432
72442,468,318,3.0,831400444
86841,561,4509,3.5,1491095233
68315,441,106782,4.0,1449070526
37355,249,128975,3.0,1436212621
67811,438,3103,3.5,1105911290
17363,111,3275,5.0,1516153377
28530,198,3996,3.0,1034137010
11764,72,47,4.5,1217324851
88437,571,1333,4.0,966900228
18543,119,315,4.0,1435943910
4987,32,653,3.0,856736227
24668,171,593,5.0,866905241
48199,312,4128,4.0,1043176096
69071,448,2642,3.0,1019124858
52851,346,7234,3.5,1125857750
402,4,1617,2.0,945079837
31892,219,7090,4.5,1194686144
19542,125,152083,4.0,1481392782
64343,414,8910,4.0,1099980438
79110,489,91488,3.5,1334587858
7397,50,167370,1.5,1514239954
39615,274,2279,2.5,1171829600
82574,524,1049,4.0,852404531
20624,136,93,4.0,832450076
68360,443,63082,4.0,1420236328
23723,162,300,3.0,836511263
21572,140,5989,4.0,1055896017
98009,606,4572,2.0,1174349683
64103,414,6280,2.0,1089043960
66112,425,4896,3.5,1106482521
66878,432,2396,3.5,1316391677
61228,401,7153,3.0,1510450401
26451,182,2248,4.0,1054783249
93048,599,1233,3.5,1498797653
4808,29,2951,4.5,1307907122
73262,474,708,4.5,1053020875
97045,604,5,3.0,832080355
29829,204,527,4.5,1327183492
9386,63,74458,4.0,1443200693
33404,226,5445,3.0,1095663213
25584,177,54190,3.0,1435525723
57235,380,2841,4.0,1494804442
26452,182,2273,3.5,1054782070
71172,454,2395,4.5,1279480591
79974,500,2706,4.0,1005527980
53997,356,4993,3.5,1229142838
95595,600,3535,3.5,1237709959
65468,420,1080,4.5,1218206961
97336,605,58347,4.5,1277175832
16126,104,6367,4.0,1076898313
48831,317,1258,5.0,1430517217
42820,288,3702,2.0,976138026
35955,245,1148,3.0,951183163
35676,240,520,3.0,849122614
96066,602,475,5.0,840876475
78810,489,3471,3.5,1385823743
3032,20,1722,3.0,1054036240
14473,91,2871,4.0,1112716699
47569,307,39446,1.5,1186173840
47745,308,912,3.0,1421374237
82483,524,6,4.0,852404399
65142,417,593,4.0,1530384935
52198,339,44397,4.5,1461139974
92328,597,1278,5.0,940362198
73990,474,3147,4.0,1047054328
87001,561,79592,2.0,1491094332
63901,414,5285,4.0,1035555865
32427,221,2683,0.5,1111175943
68459,445,4995,4.0,1454621925
92772,599,361,2.5,1498517628
15107,96,3033,1.0,964773251
45795,304,588,4.0,891173910
88307,570,1240,3.5,1181477372
98863,608,1206,3.5,1147212290
34957,234,737,4.0,1001975853
14158,91,196,3.0,1112713569
36408,249,428,3.5,1418328665
62415,414,273,2.0,961518708
85337,555,367,3.0,978746552
45863,304,1376,5.0,891173554
46904,307,1120,3.0,1186162288
11864,73,41566,3.0,1464197158
69795,448,66297,3.0,1262543185
84267,539,3745,3.5,1332474497
72492,469,471,5.0,965425364
56159,372,161,4.0,874415062
87352,563,2248,3.5,1439933376
96463,603,1413,4.0,963179201
67280,434,48385,5.0,1270606568
27255,184,193579,3.5,1537107259
6262,42,3980,2.0,996216970
533,5,296,5.0,847434748
44876,298,5785,3.0,1447598741
61294,402,442,4.0,849654510
26077,181,587,5.0,845469528
66080,425,3081,4.0,1106483092
27385,186,1372,5.0,1031080088
60282,388,53121,5.0,1386694312
66322,427,5151,2.5,1053070768
32693,222,3831,3.0,1391353853
87201,562,3210,4.0,1368897212
9858,64,6377,5.0,1161520313
68801,448,1035,4.0,1019140874
22692,156,45,4.0,946799570
28481,198,2572,1.0,1034136443
15423,100,3911,3.5,1100186007
41493,282,919,5.0,1378495687
20845,137,4993,5.0,1204859309
60125,387,8807,3.5,1151910123
66060,425,2617,3.5,1085476615
56661,376,98154,5.0,1364958286
12981,83,1250,3.0,1332840227
87900,567,49647,2.5,1525288047
10855,68,3160,2.0,1158532941
46120,305,2985,5.0,1518120569
28894,199,8622,3.5,1091369903
59499,387,1562,1.5,1095041022
67533,437,628,4.0,859721081
66305,427,4896,2.0,1053071156
73456,474,1260,4.0,1090241152
86063,559,454,3.0,845475896
69378,448,4673,2.0,1019124774
8600,58,527,5.0,847718718
43338,290,1912,4.0,974939593
31794,219,4025,0.5,1194827079
34733,232,71838,4.0,1283133224
65414,419,43679,3.0,1321658835
22109,145,318,3.0,832105216
97011,603,4697,3.0,1000194556
85144,553,1729,5.0,1219558149
36014,246,2124,5.0,1354146071
86014,559,186,3.0,845476065
63758,414,4679,4.0,1026225364
92657,599,65,2.0,1498511235
85048,552,3101,2.5,1112151404
51997,338,183897,1.5,1530148463
32116,220,1704,4.5,1230061566
12563,80,3285,3.5,1377307766
19653,128,898,5.0,899032763
39912,274,4544,3.5,1171830127
90315,587,1244,4.0,953137777
22997,156,3223,1.0,951113136
50568,326,59369,1.5,1332270961
96559,603,1957,4.0,953928263
92295,597,1201,4.0,941729264
73342,474,982,3.0,1060009150
28134,195,1213,5.0,974709608
28070,194,315,3.5,1110316625
69805,448,68554,2.0,1322404945
7595,51,2490,3.0,1230929547
83108,525,157296,3.0,1476478221
4510,28,6867,4.0,1240211660
62532,414,538,4.0,961517771
65337,419,1412,3.5,1321853469
60912,393,68848,5.0,1430506781
81210,514,2078,4.0,1533872507
60149,387,26694,3.5,1171087422
63550,414,3951,5.0,997453431
95486,600,2529,2.5,1237759271
57883,380,84944,5.0,1493420820
27629,187,2502,4.5,1161849792
19014,122,54503,5.0,1461561611
6467,44,1210,5.0,869252333
35555,239,48516,4.5,1221148036
51973,338,527,5.0,1530148425
15117,96,3635,2.0,964772847
86526,560,92259,3.0,1469647914
55962,369,4545,2.5,1237082247
83093,525,134248,3.0,1476477344
21349,140,2996,3.5,1075154437
25934,179,592,3.0,840907313
68592,447,253,4.0,836960825
47705,307,68952,4.5,1244814311
81009,512,161,4.0,841449281
91313,592,145,3.0,837354148
43236,290,800,5.0,974939520
41266,280,597,4.0,1348531983
22691,156,39,1.0,939842934
75178,474,51884,4.0,1201833280
5405,38,282,3.0,841341447
94526,599,42632,3.0,1498523768
95460,600,2407,4.0,1237742476
50500,326,2959,4.0,1322252427
17929,112,288,4.0,1513989961
162,1,2502,5.0,964981278
79509,495,216,4.0,1458636085
5529,39,2391,5.0,974789727
36790,249,8914,4.0,1498397397
67502,437,247,4.0,859721635
39315,274,442,3.5,1171491564
29815,203,8665,5.0,1390095408
12250,75,5952,4.0,1158982929
9934,64,34162,3.0,1161520858
20072,132,2572,4.0,1157923396
10826,68,2947,3.5,1158533350
38435,263,8638,4.5,1120071604
46750,307,65,2.5,1186086548
13873,89,95543,4.0,1520408596
61299,402,500,5.0,849601504
37654,254,33493,3.5,1180446429
48043,312,671,4.0,1043176803
94133,599,6348,2.5,1498516365
13950,89,127134,3.5,1520409574
51804,334,69122,4.0,1267044000
3453,21,54276,3.5,1427558503
23117,158,2948,3.0,1290764809
45776,304,357,5.0,897214277
68199,438,44191,4.0,1142805069
20500,135,2248,3.0,1009693950
12995,83,1960,3.5,1333842724
46675,306,96588,4.0,1518380156
2270,18,177593,4.5,1534007386
49119,318,1748,4.0,1413627560
13534,88,8950,5.0,1331421873
87186,562,2797,4.5,1368895346
64060,414,5994,4.0,1060054222
14074,90,52,5.0,856354072
15062,96,733,4.0,964772883
40299,274,42723,3.0,1171829512
13248,84,951,4.0,860397323
50427,325,4380,4.0,1039396145
67230,434,4963,4.0,1270604560
94230,599,7045,3.0,1519122822
83808,534,45186,4.0,1459787996
38550,265,1196,5.0,965314811
72767,469,2455,3.0,965335463
19320,125,8368,3.0,1474289904
9164,63,111,3.0,1443199818
94278,599,7704,2.0,1519347513
51118,330,2739,4.0,1285903338
92028,596,71838,3.0,1535827352
32744,222,8961,3.0,1391350904
39845,274,3972,3.5,1171827551
91628,594,2762,4.0,1109036899
49464,318,53894,4.0,1434395002
11617,68,166635,3.0,1526947538
29930,205,91542,4.5,1520075633
10946,68,3977,3.0,1158532030
58105,381,104,3.5,1165975914
7890,52,86892,5.0,1468051226
24921,177,223,2.5,1435533774
21471,140,4508,3.5,1117729488
41610,282,4369,3.0,1378497822
73018,471,68157,4.0,1496671950
96563,603,1964,4.0,953926787
43304,290,1258,4.0,974942604
58846,382,135137,2.0,1515249503
11951,73,91500,4.0,1464199280
25294,177,4027,3.0,1435524236
86696,561,1580,3.0,1491091035
4996,32,784,3.0,856736227
37718,255,3552,5.0,1005717683
21646,140,31225,3.0,1124825558
27303,185,5377,3.0,1044311310
99732,610,3535,4.5,1493845085
79495,494,1291,5.0,1001666641
20049,132,2011,3.5,1157922830
25970,180,3210,3.0,1270237621
88881,573,33493,4.5,1186722418
16206,104,89904,4.0,1351210078
89673,580,8360,4.0,1176756065
24983,177,858,5.0,1435533567
49315,318,7124,3.5,1315335343
17028,108,2395,5.0,1042840227
18379,117,158,3.0,844163061
26104,182,32,4.0,1054779785
40618,275,587,3.0,1049076150
75095,474,40629,3.5,1144778236
27627,187,2318,5.0,1161850065
12630,80,49278,4.5,1377308295
74863,474,8011,4.0,1143998527
38600,265,2352,3.0,965316627
41850,285,5995,4.0,1451152122
29276,201,150,4.0,939227808
39092,270,737,1.0,853918942
85785,555,3442,1.0,978749085
31889,219,6957,3.5,1194681407
2955,19,3717,2.0,965702842
6733,45,2804,3.0,950724727
24179,167,5103,3.0,1154721668
60276,388,7247,3.0,1386689606
46577,305,131013,3.5,1460366117
54220,357,1136,4.5,1348610396
15667,103,1394,4.5,1431957447
67635,438,420,3.0,1105664849
18124,114,3147,4.0,1485387728
77627,483,5004,4.0,1178292931
3623,21,122892,3.5,1441392878
45724,303,5544,3.5,1053303200
36224,247,2085,3.5,1467935459
59898,387,5021,3.0,1094877807
35169,235,592,3.0,841422308
75998,477,68237,4.5,1252898594
13242,84,926,5.0,858773023
99595,610,1036,5.0,1493850224
96755,603,2866,4.0,953926970
17554,111,48520,4.0,1516152919
20560,135,3250,4.0,1009694231
49026,318,590,3.5,1291398287
39591,274,2115,4.0,1212003437
9270,63,3617,1.0,1443290327
58885,383,2690,4.0,943570446
73806,474,2424,5.0,974669217
88899,573,48516,5.0,1186589538
31553,219,293,4.0,1194685979
100285,610,55820,5.0,1479544325
17528,111,40819,4.0,1516141060
86854,561,4979,5.0,1491092450
70903,453,912,3.0,1005965667
95903,601,5445,4.0,1441639872
24484,169,4373,4.5,1059428960
9692,64,2770,4.0,1161529212
35750,241,44191,4.0,1447536964
77302,483,589,4.0,1178215130
73883,474,2750,3.5,1137443244
54974,365,5995,1.0,1488332538
91843,596,2424,2.5,1535833478
69923,448,84615,2.5,1335702885
75281,475,32031,3.5,1498031413
98314,606,26422,3.5,1171501484
7827,52,44665,4.0,1468051544
25674,177,72641,4.0,1435525405
26316,182,1358,4.0,1063288177
59021,385,410,4.0,834691662
76253,480,161,3.5,1179178010
91399,593,231,2.5,1181008058
96725,603,2717,2.0,963176863
96837,603,3168,5.0,963177240
49723,318,96610,3.5,1413655577
74184,474,3989,3.5,1135647262
7110,49,139385,4.5,1493093206
80863,510,750,4.5,1141158725
94361,599,26285,2.5,1498532991
567,6,10,3.0,845553253
6343,43,193,4.0,848994178
56474,374,318,4.0,849089125
6838,45,5445,4.0,1057007317
10344,67,4993,2.0,1501274083
30369,212,51540,4.0,1490115593
100609,610,101088,3.5,1479545126
57253,380,2989,4.0,1494804530
84019,534,103249,4.0,1459787997
78543,489,480,3.5,1333101257
42276,288,1126,2.0,1028746767
28229,195,3408,3.0,974708051
73573,474,1682,4.5,1100119638
39638,274,2420,3.0,1217201762
90780,590,1982,4.0,1258417253
45607,301,4306,4.0,1211377663
67810,438,3098,4.0,1106190024
4066,27,158,2.0,962685387
61090,398,2455,3.0,1311207298
26042,181,377,3.0,845469500
48201,312,4235,3.0,1043177517
26929,182,5680,3.0,1064170386
11276,68,44709,4.0,1261085771
13194,84,539,4.0,858771861
83573,534,1,4.0,1459787997
69361,448,4545,3.0,1019128484
89577,580,4901,4.0,1212342506
81108,514,593,5.0,1533871755
52059,339,1265,5.0,1460518931
49104,318,1466,4.0,1419076660
61603,408,2791,5.0,1467705846
59805,387,4005,3.0,1094940066
90769,590,1945,5.0,1258417259
57102,380,1717,2.0,1493667800
28078,194,1380,2.5,1110316695
18859,122,780,4.0,1461561583
37356,249,129354,4.5,1425894209
27958,191,175,5.0,829760897
12921,82,6484,3.5,1084467535
90971,590,3836,3.5,1264193749
65826,424,4450,4.5,1457901647
22719,156,440,3.0,946799476
45624,301,8949,3.5,1211378829
49758,318,106489,3.5,1414693747
35356,239,1036,4.0,1221158283
56219,372,589,4.0,874415666
57274,380,3254,3.0,1494804226
95603,600,3793,3.0,1237742311
60892,393,44199,5.0,1430507662
60101,387,8228,4.0,1094876106
63534,414,3882,4.0,970494356
69385,448,4718,3.0,1178981442
13449,86,5445,4.0,1344082829
49161,318,2692,3.5,1256504730
1206,10,72011,2.5,1455301741
21618,140,7153,5.0,1075154234
76523,480,2683,4.5,1179177769
2464,19,1037,1.0,965703940
14143,91,110,4.0,1112712339
52344,339,109687,5.0,1460184244
65097,416,608,4.5,1187497012
52712,345,33085,3.0,1342828944
96169,603,290,4.0,953925049
16240,105,750,4.0,1447574331
16469,105,6643,3.5,1448214183
9697,64,2871,4.0,1161563770
9003,62,74458,4.0,1521488745
99043,608,2375,2.5,1117490942
78029,484,1895,4.0,1342366496
85488,555,1445,3.0,978747547
94345,599,8961,2.5,1498518350
20826,137,2997,4.0,1204859517
74352,474,4848,3.5,1102964419
24870,176,161,4.0,840108983
51012,330,592,4.0,1285904895
22002,144,480,3.0,1137323364
60242,387,52973,3.5,1181071107
98510,607,480,4.0,963080125
97332,605,55872,3.0,1277097042
66561,428,3897,3.0,1111623819
20503,135,2300,5.0,1009694290
12588,80,5630,4.5,1377309157
75722,477,3421,5.0,1200943853
1128,10,1784,3.5,1455301699
3663,22,216,4.0,1268726081
67852,438,3852,3.5,1105654001
22245,149,1129,2.0,902084874
36698,249,5463,4.0,1415415540
75165,474,49524,3.5,1180012246
8199,57,1196,4.0,965798130
61222,401,5882,5.0,1510449639
76733,480,5218,3.0,1179162308
29005,200,1485,3.5,1229886995
13050,83,40278,3.0,1333843466
53268,352,2605,3.5,1493673722
2284,19,34,4.0,965705661
63768,414,4745,4.0,1015601309
95831,600,45081,2.0,1237852640
30106,210,65651,2.0,1517086984
8419,57,2921,5.0,965798591
67878,438,4019,4.0,1105650133
395,4,1391,1.0,945173766
35546,239,45499,4.5,1221158567
85550,555,1991,4.0,978823349
83549,533,2918,3.5,1424753690
50233,325,514,4.0,1039398277
95216,600,648,3.0,1237742329
70476,448,156607,1.5,1487366119
8347,57,2150,4.0,965798085
35318,239,288,5.0,1221158725
80466,509,2572,3.5,1435992697
8230,57,1274,3.0,965798228
23590,160,3572,1.0,971114584
35843,243,442,4.0,837155334
96933,603,3633,3.0,963176570
80378,509,28,3.5,1436031727
89877,583,5620,4.0,1481474304
88144,567,161582,0.5,1525289956
42735,288,3167,3.0,980531871
29407,202,318,4.0,974912341
37020,249,70336,3.0,1347318244
87148,562,1974,4.5,1368897217
19474,125,108932,3.0,1474569953
5867,41,125916,0.5,1458940245
90052,586,185,3.5,1529902031
52279,339,80139,4.5,1460184261
96115,603,53,5.0,963180003
47141,307,2918,3.0,1186161545
79648,495,39446,0.5,1458636797
87861,567,6377,3.0,1525285046
43011,288,6873,3.5,1115660662
758,6,450,4.0,845555024
32441,221,2951,4.5,1111177947
56215,372,553,4.0,874416880
44403,295,858,4.5,1320064796
1604,16,1203,4.0,1377476856
82997,525,69122,3.0,1476479405
38238,263,17,5.0,940384427
87162,562,2248,5.0,1368890726
211,1,3439,4.0,964981799
29030,200,2067,4.0,1229889065
51566,332,27801,3.5,1352672554
37605,254,2858,5.0,1180446312
42332,288,1287,4.0,978465510
13399,85,1719,5.0,889467006
37439,250,3101,5.0,1121217493
18460,117,555,2.0,844163102
44051,294,586,2.0,966595915
33614,227,63082,4.5,1447209709
65742,423,3753,1.0,1155285617
96250,603,608,5.0,963179293
27860,190,527,5.0,1504309938
85845,555,3840,2.0,978823667
50217,325,235,5.0,1039399069
16608,105,49278,4.0,1446773241
13719,89,32031,5.0,1520408898
61821,409,3363,5.0,967920079
65096,416,531,2.5,1187495273
73288,474,905,5.0,978575711
75847,477,6645,4.5,1262794283
81320,514,4397,2.0,1535834440
24519,169,5415,4.0,1059428799
83487,532,111,4.0,1025523322
70362,448,132488,2.0,1448121361
467,4,3175,1.0,964538930
95096,599,179817,3.0,1516604716
2438,19,852,4.0,965706209
50852,328,8961,5.0,1494212108
73226,474,527,5.0,979179823
75357,476,10,3.0,835021420
17257,110,47629,4.5,1175330121
33392,226,5110,5.0,1096420960
46961,307,1405,2.0,1186086102
82541,524,541,5.0,851609310
14337,91,1377,3.0,1112712213
55548,368,1291,2.0,975828861
63123,414,2409,4.0,961515958
5850,41,104879,5.0,1459368419
15110,96,3176,4.0,964774079
28130,195,1120,4.0,1008558636
55102,365,103075,3.5,1488333397
29090,200,3916,4.0,1229887844
5105,33,1095,4.0,939716778
88978,574,150,4.0,834634383
94688,599,63082,3.5,1498539942
9861,64,6539,4.0,1161520011
79703,495,86833,5.0,1458636703
55229,367,898,4.0,997811870
73074,473,4878,4.0,1169351951
94952,599,110102,3.0,1498528427
36020,246,2571,5.0,1354124998
21602,140,6787,4.0,1067987021
25378,177,6535,3.0,1435525502
38369,263,3751,4.0,1090948201
75170,474,49961,4.0,1180012125
82520,524,344,3.0,851608987
99921,610,5618,4.0,1493844894
61904,410,1260,5.0,990909349
97930,606,3822,4.0,1175627635
43727,292,5218,4.0,1265679887
87414,563,47518,2.5,1446863305
62083,411,353,2.0,835532675
65095,416,527,3.5,1187496705
38179,262,4,1.0,840306203
83193,527,913,4.0,1033173751
83888,534,68157,4.0,1459787996
27307,186,1,4.0,1031080831
80329,507,39,3.0,838964728
87178,562,2605,3.5,1368890760
85752,555,3098,3.0,978820940
2675,19,2111,3.0,965706140
28875,199,6565,4.0,1060288780
43782,292,49530,2.5,1293562710
15700,103,2194,5.0,1431957424
38344,263,2571,4.0,940383549
10390,68,150,3.0,1158531364
26869,182,5108,1.5,1055153450
26693,182,3869,2.5,1055158369
27262,185,223,4.0,1044311144
99373,608,6365,5.0,1117408161
5903,42,195,3.0,996219752
82926,525,35836,3.0,1476479408
31798,219,4247,1.0,1194740419
98755,608,435,0.5,1117408418
26730,182,4008,4.0,1054782652
47085,307,2420,3.5,1215657400
72286,466,318,3.0,1439885041
100315,610,58998,4.0,1493849378
36913,249,53972,4.0,1347318316
77341,483,1042,3.0,1327277790
26516,182,2694,2.5,1055155968
24609,170,296,2.0,840380834
5875,42,3,4.0,996221045
42033,287,2505,1.0,1110230133
22793,156,1179,5.0,939897861
19939,132,247,3.0,1157923560
97980,606,4313,3.5,1171361255
23471,160,2118,5.0,971113741
94110,599,6162,3.5,1498797768
55227,367,593,5.0,997811156
50426,325,4361,3.0,1039398324
26615,182,3301,4.0,1055154114
28964,200,586,3.0,1229886394
33830,230,4995,2.5,1196304610
96346,603,1124,3.0,953927944
17893,111,179953,3.5,1518640589
74993,474,25850,4.0,1165540134
57900,380,88744,5.0,1493420738
14772,93,1552,4.0,942946013
59419,387,1227,4.0,1094875415
85991,559,34,5.0,845475917
64810,414,81591,4.0,1300279548
35953,245,912,3.0,951182649
93464,599,2613,2.0,1519234660
